classname,qty nonzero cols,most confused classnames,most confused scores,skewness of normalized confusion scores,accuracy,Precision,Recall,Frequency,Balanced Accuracy,index,Class Count
fountain pen,5,"['ballpoint pen', 'can opener', 'quill', 'scabbard', 'screw']","[0.06, 0.02, 0.02, 0.02, 0.02]",1.5000000000000009,0.86,0.754,0.86,0.001,0.807,563,1300
four poster bed,5,"['mosquito net', 'couch', 'altar', 'rocking chair', 'wardrobe']","[0.04, 0.04, 0.02, 0.02, 0.02]",0.4082482904638644,0.86,0.86,0.86,0.001,0.86,564,1300
freight car,0,[],[],0.0,1.0,0.806,1.0,0.001,0.903,565,1300
french horn,4,"['cornet', 'trombone', 'saxophone', 'stage']","[0.0999999999999999, 0.0599999999999999, 0.0199999999999999, 0.0199999999999999]",0.4933822002181592,0.7999999999999998,0.93,0.8,0.001,0.865,566,1300
frying pan,21,"['wok', 'hot pot', 'silver salmon', 'bathtub', 'bolo tie']","[0.04, 0.04, 0.02, 0.02, 0.02]",0.4082482904638644,0.54,0.711,0.54,0.001,0.626,567,1222
fur coat,5,"['poke bonnet', 'pajamas', 'shower cap', 'sleeping bag', 'velvet fabric']","[0.02, 0.02, 0.02, 0.02, 0.02]",0.0,0.8999999999999999,0.789,0.9,0.001,0.844,568,1300
garbage truck,1,['taxicab'],[0.02],0.0,0.98,0.891,0.98,0.001,0.936,569,1300
gas mask or respirator,5,"['mask', 'tool kit', 'tights', 'oxygen mask', 'padlock']","[0.06, 0.02, 0.02, 0.02, 0.02]",1.5000000000000009,0.86,0.705,0.86,0.001,0.782,570,1300
gas pump,4,"['chain link fence', 'electrical switch', 'vending machine', 'mountain']","[0.02, 0.02, 0.02, 0.02]",0.0,0.92,0.885,0.92,0.001,0.903,571,1300
goblet,13,"['beer glass', 'red wine', 'american lobster', 'altar', 'beaker']","[0.06, 0.04, 0.02, 0.02, 0.02]",0.8437499999999996,0.68,0.756,0.68,0.001,0.718,572,1300
go kart,3,"['carousel', 'pier', 'race car']","[0.0199999999999999, 0.0199999999999999, 0.0199999999999999]",0.0,0.9399999999999998,0.904,0.94,0.001,0.922,573,1300
golf ball,5,"['ping pong ball', 'baseball', 'croquet ball', 'microphone', 'tennis ball']","[0.0399999999999999, 0.0199999999999999, 0.0199999999999999, 0.0199999999999999, 0.0199999999999999]",1.4999999999999984,0.8799999999999999,0.957,0.88,0.001,0.918,574,1300
golf cart,7,"['ambulance', 'go kart', 'minibus', 'sports car', 'stove']","[0.0399999999999999, 0.0199999999999999, 0.0199999999999999, 0.0199999999999999, 0.0199999999999999]",1.4999999999999984,0.84,0.913,0.84,0.001,0.876,575,1300
gondola,1,['canoe'],[0.02],0.0,0.98,0.961,0.98,0.001,0.97,576,1300
gong,8,"['bell or wind chime', 'face powder', 'maze', 'bullock cart', 'pencil sharpener']","[0.22, 0.02, 0.02, 0.02, 0.02]",1.4999999999999991,0.64,0.762,0.64,0.001,0.701,577,1282
gown,8,"['overskirt', 'hoop skirt', 'park bench', 'restaurant', 'sarong']","[0.06, 0.04, 0.02, 0.02, 0.02]",0.8437499999999996,0.7800000000000001,0.709,0.78,0.001,0.744,578,1300
grand piano,2,"['upright piano', 'paper towel']","[0.2, 0.02]",4.0540654205105166e-16,0.7799999999999999,0.796,0.78,0.001,0.788,579,1300
greenhouse,4,"['dome', 'prison', 'solar thermal collector', 'rapeseed']","[0.02, 0.02, 0.02, 0.02]",0.0,0.92,0.902,0.92,0.001,0.911,580,1300
radiator grille,8,"['police van', 'station wagon', 'convertible', 'fire truck', 'minivan']","[0.06, 0.04, 0.04, 0.02, 0.02]",0.3436215967445453,0.7600000000000001,0.691,0.76,0.001,0.726,581,1300
grocery store,13,"['candy store', 'bakery', 'dungeness crab', 'grey whale', 'butcher shop']","[0.06, 0.04, 0.02, 0.02, 0.02]",0.8437499999999996,0.6800000000000002,0.515,0.68,0.001,0.598,582,1300
guillotine,4,"['broom', 'forklift', 'freight car', 'shovel']","[0.0199999999999999, 0.0199999999999999, 0.0199999999999999, 0.0199999999999999]",0.0,0.9199999999999998,0.885,0.92,0.001,0.903,583,1283
hair clip,18,"['necklace', 'pencil case', 'scorpion', 'cuirass', 'hamper']","[0.08, 0.06, 0.02, 0.02, 0.02]",0.5929270612815718,0.54,0.529,0.54,0.001,0.534,584,1300
hair spray,18,"['lotion', 'pill bottle', 'coffee mug', 'dumbbell', 'hair dryer']","[0.06, 0.04, 0.02, 0.02, 0.02]",0.8437499999999996,0.5800000000000001,0.725,0.58,0.001,0.652,585,980
half track,3,"['tank', 'sawmill', 'tractor']","[0.0799999999999999, 0.0199999999999999, 0.0199999999999999]",0.7071067811865478,0.8799999999999999,0.83,0.88,0.001,0.855,586,1300
hammer,16,"['tool kit', 'eraser', 'screwdriver', 'balance beam', 'band aid']","[0.06, 0.04, 0.04, 0.02, 0.02]",0.3436215967445453,0.6,0.75,0.6,0.001,0.675,587,1300
hamper,14,"['shopping basket', 'indian cobra', 'egyptian mau', 'accordion', 'bakery']","[0.1, 0.02, 0.02, 0.02, 0.02]",1.4999999999999996,0.64,0.681,0.64,0.001,0.661,588,1300
hair dryer,14,"['australian kelpie', 'marmoset', 'car mirror', 'hair spray', 'ipod']","[0.02, 0.02, 0.02, 0.02, 0.02]",0.0,0.7200000000000001,0.8,0.72,0.001,0.76,589,1300
hand held computer,10,"['mobile phone', 'ipod', 'cassette', 'computer keyboard', 'digital clock']","[0.18, 0.04, 0.02, 0.02, 0.02]",1.4451375710458836,0.62,0.939,0.62,0.001,0.78,590,1034
handkerchief,7,"['apron', 'bath towel', 'poke bonnet', 'messenger bag', 'sarong']","[0.02, 0.02, 0.02, 0.02, 0.02]",0.0,0.86,0.683,0.86,0.001,0.772,591,1300
hard disk drive,8,"['menu', 'ballpoint pen', 'bathtub', 'combination lock', 'disc brake']","[0.04, 0.02, 0.02, 0.02, 0.02]",1.5000000000000009,0.8200000000000001,0.953,0.82,0.001,0.886,592,1300
harmonica,9,"['microphone', 'flute', 'lighter', 'ocarina', 'paper towel']","[0.04, 0.02, 0.02, 0.02, 0.02]",1.5000000000000009,0.8,0.87,0.8,0.001,0.835,593,1300
harp,2,"['cello', 'grand piano']","[0.0199999999999999, 0.0199999999999999]",0.0,0.96,0.923,0.96,0.001,0.942,594,1300
combine harvester,6,"['threshing machine', 'tractor', 'farm plow', 'jeep', 'lawn mower']","[0.08, 0.08, 0.04, 0.02, 0.02]",0.2115471544831129,0.74,0.627,0.74,0.001,0.684,595,1300
hatchet,18,"['cleaver', 'hammer', 'rifle', 'scabbard', 'shovel']","[0.0399999999999999, 0.0399999999999999, 0.0399999999999999, 0.0399999999999999, 0.0399999999999999]",0.0,0.5399999999999999,0.75,0.54,0.001,0.645,596,891
holster,9,"['revolver', 'scabbard', 'bikini', 'bulletproof vest', 'cowboy boot']","[0.04, 0.04, 0.02, 0.02, 0.02]",0.4082482904638644,0.7800000000000002,0.75,0.78,0.001,0.765,597,1300
home theater,7,"['television', 'entertainment center', 'music speaker', 'movie theater', 'dining table']","[0.1, 0.06, 0.04, 0.02, 0.02]",0.7301958930821588,0.7200000000000001,0.75,0.72,0.001,0.735,598,1300
honeycomb,12,"['apiary', 'ant', 'sea snake', 'bee', 'pufferfish']","[0.08, 0.04, 0.02, 0.02, 0.02]",1.1500493356615296,0.68,0.773,0.68,0.001,0.726,599,1300
hook,26,"['hair clip', 'chain', 'padlock', 'purse', 'crane bird']","[0.06, 0.04, 0.04, 0.04, 0.02]",3.4285483091569353e-16,0.38,0.432,0.38,0.001,0.406,600,1300
hoop skirt,15,"['gown', 'balance beam', 'candle', 'cloak', 'crutch']","[0.06, 0.02, 0.02, 0.02, 0.02]",1.5000000000000009,0.6600000000000001,0.717,0.66,0.001,0.688,601,1300
gymnastic horizontal bar,6,"['balance beam', 'parallel bars', 'swing', 'gas pump', 'pole']","[0.12, 0.04, 0.04, 0.02, 0.02]",1.2864700617061366,0.74,0.712,0.74,0.001,0.726,602,1300
horse drawn vehicle,3,"['cannon', 'minibus', 'bullock cart']","[0.02, 0.02, 0.02]",0.0,0.94,0.887,0.94,0.001,0.914,603,1300
hourglass,1,['goblet'],[0.02],0.0,0.98,1.0,0.98,0.001,0.99,604,1300
ipod,6,"['cassette player', 'rotary dial telephone', 'clothes iron', 'lighter', 'screwdriver']","[0.0199999999999999, 0.0199999999999999, 0.0199999999999999, 0.0199999999999999, 0.0199999999999999]",0.0,0.8799999999999999,0.786,0.88,0.001,0.833,605,1300
clothes iron,6,"['vacuum cleaner', 'bookcase', 'hatchet', 'lab coat', 'polaroid camera']","[0.04, 0.02, 0.02, 0.02, 0.02]",1.5000000000000009,0.86,0.915,0.86,0.001,0.888,606,1300
carved pumpkin,2,"['dome', 'lampshade']","[0.0199999999999999, 0.0199999999999999]",0.0,0.96,0.923,0.96,0.001,0.942,607,1300
jeans,14,"['baby bib', 'cardigan', 'chain link fence', 'clogs', 'cowboy hat']","[0.02, 0.02, 0.02, 0.02, 0.02]",0.0,0.7200000000000002,0.692,0.72,0.001,0.706,608,1300
jeep,8,"['ambulance', 'police van', 'snowplow', 'amphibious vehicle', 'fire truck']","[0.04, 0.04, 0.04, 0.02, 0.02]",-0.4082482904638626,0.7800000000000001,0.812,0.78,0.001,0.796,609,1300
t shirt,5,"['acoustic guitar', 'tights', 'mitten', 'pillow', 'vestment']","[0.02, 0.02, 0.02, 0.02, 0.02]",0.0,0.8999999999999999,0.804,0.9,0.001,0.852,610,1285
jigsaw puzzle,5,"['starfish', 'computer keyboard', 'laptop computer', 'tights', 'ruler measuring stick']","[0.02, 0.02, 0.02, 0.02, 0.02]",0.0,0.8999999999999999,0.957,0.9,0.001,0.928,611,1300
rickshaw,3,"['tricycle', 'golf cart', 'tram']","[0.04, 0.02, 0.02]",0.7071067811865479,0.92,0.836,0.92,0.001,0.878,612,1300
joystick,3,"['electrical switch', 'desktop computer', 'microphone']","[0.04, 0.02, 0.02]",0.7071067811865479,0.92,0.807,0.92,0.001,0.864,613,1300
kimono,6,"['american lobster', 'gong', 'pajamas', 'restaurant', 'umbrella']","[0.0199999999999999, 0.0199999999999999, 0.0199999999999999, 0.0199999999999999, 0.0199999999999999]",0.0,0.8799999999999999,0.772,0.88,0.001,0.826,614,1300
knee pad,11,"['christmas stocking', 'crash helmet', 'football helmet', 'tights', 'miniskirt']","[0.02, 0.02, 0.02, 0.02, 0.02]",0.0,0.7800000000000001,0.929,0.78,0.001,0.854,615,1300
knot,4,"['praying mantis', 'cauldron', 'milk can', 'stretcher']","[0.02, 0.02, 0.02, 0.02]",0.0,0.92,0.697,0.92,0.001,0.808,616,1300
lab coat,9,"['trench coat', 'academic gown', 'grocery store', 'handkerchief', 'pajamas']","[0.04, 0.02, 0.02, 0.02, 0.02]",1.5000000000000009,0.8,0.755,0.8,0.001,0.778,617,1300
ladle,24,"['soup bowl', 'cauldron', 'wooden spoon', 'silver salmon', 'apron']","[0.06, 0.04, 0.04, 0.02, 0.02]",0.3436215967445453,0.44,0.512,0.44,0.001,0.476,618,1300
lampshade,14,"['table lamp', 'sea urchin', 'balloon', 'bolo tie', 'bucket']","[0.24, 0.02, 0.02, 0.02, 0.02]",1.4999999999999991,0.5,0.431,0.5,0.001,0.466,619,1300
laptop computer,9,"['notebook computer', 'keyboard space bar', 'desk', 'crt monitor', 'computer keyboard']","[0.5999999999999999, 0.06, 0.04, 0.04, 0.02]",1.488093371933333,0.16,0.205,0.16,0.001,0.182,620,1300
lawn mower,8,"['go kart', 'guillotine', 'combine harvester', 'race car', 'rifle']","[0.04, 0.02, 0.02, 0.02, 0.02]",1.5000000000000009,0.8200000000000001,0.854,0.82,0.001,0.837,621,1300
lens cap,16,"['reflex camera', 'tool kit', 'tripod', 'french bulldog', 'backpack']","[0.12, 0.06, 0.04, 0.02, 0.02]",0.9704949588309452,0.52,0.867,0.52,0.001,0.694,622,1300
letter opener,26,"['scabbard', 'ruler measuring stick', 'tool kit', 'envelope', 'fountain pen']","[0.0999999999999999, 0.0599999999999999, 0.0399999999999999, 0.0399999999999999, 0.0399999999999999]",1.1500493356615298,0.2799999999999999,0.737,0.28,0.0,0.508,623,986
library,10,"['bookstore', 'bookcase', 'acoustic guitar', 'cassette', 'dome']","[0.1, 0.04, 0.02, 0.02, 0.02]",1.290994448735805,0.7000000000000001,0.625,0.7,0.001,0.662,624,1300
lifeboat,2,"['motorboat', 'cliff']","[0.02, 0.02]",0.0,0.96,0.941,0.96,0.001,0.95,625,1300
lighter,14,"['holster', 'product packet  packaging', 'bow tie', 'cassette', 'coffee mug']","[0.04, 0.04, 0.02, 0.02, 0.02]",0.4082482904638644,0.68,0.618,0.68,0.001,0.649,626,1300
limousine,8,"['taxicab', 'radiator grille', 'minivan', 'station wagon', 'movie theater']","[0.04, 0.04, 0.04, 0.02, 0.02]",-0.4082482904638626,0.7799999999999999,0.796,0.78,0.001,0.788,627,1300
ocean liner,4,"['container ship', 'drilling rig', 'fireboat', 'airplane wing']","[0.02, 0.02, 0.02, 0.02]",0.0,0.92,0.852,0.92,0.001,0.886,628,1300
lipstick,10,"['backpack', 'chain', 'face powder', 'kimono', 'measuring cup']","[0.02, 0.02, 0.02, 0.02, 0.02]",0.0,0.8,0.784,0.8,0.001,0.792,629,1300
slip on shoe,7,"['park bench', 'band aid', 'poke bonnet', 'clogs', 'cowboy boot']","[0.04, 0.02, 0.02, 0.02, 0.02]",1.5000000000000009,0.8400000000000003,0.913,0.84,0.001,0.876,630,1137
lotion,13,"['perfume', 'soap dispenser', 'sunscreen', 'candle', 'beer bottle']","[0.08, 0.06, 0.06, 0.04, 0.02]",-0.2715454178836395,0.5800000000000001,0.592,0.58,0.001,0.586,631,1272
music speaker,22,"['radio', 'leaf beetle', 'trash can', 'wheelbarrow', 'cassette player']","[0.06, 0.02, 0.02, 0.02, 0.02]",1.5000000000000009,0.52,0.703,0.52,0.001,0.611,632,1300
loupe magnifying glass,24,"['cornet', 'polaroid camera', 'reflex camera', 'european garden spider', 'cockroach']","[0.04, 0.04, 0.04, 0.02, 0.02]",-0.4082482904638626,0.4599999999999999,0.767,0.46,0.001,0.614,633,1300
sawmill,9,"['barn', 'chain link fence', 'construction crane', 'grocery store', 'marimba']","[0.02, 0.02, 0.02, 0.02, 0.02]",0.0,0.8200000000000001,0.732,0.82,0.001,0.776,634,1300
magnetic compass,8,"['analog clock', 'weighing scale', 'ballpoint pen', 'barometer', 'frying pan']","[0.08, 0.04, 0.02, 0.02, 0.02]",1.1500493356615296,0.7600000000000001,0.809,0.76,0.001,0.784,635,1155
messenger bag,7,"['purse', 'backpack', 'chameleon', 'cuirass', 'rickshaw']","[0.2399999999999999, 0.0799999999999999, 0.0199999999999999, 0.0199999999999999, 0.0199999999999999]",1.2547677671108382,0.5799999999999998,0.58,0.58,0.001,0.58,636,1300
mailbox,6,"['birdhouse', 'rooster', 'trash can', 'lighthouse', 'modem']","[0.0599999999999999, 0.0199999999999999, 0.0199999999999999, 0.0199999999999999, 0.0199999999999999]",1.5000000000000002,0.84,0.875,0.84,0.001,0.857,637,1300
tights,6,"['one piece bathing suit', 'bikini', 'bra', 'miniskirt', 'punching bag']","[0.5000000000000001, 0.1, 0.02, 0.02, 0.02]",1.4035141563500904,0.32,0.239,0.32,0.001,0.279,638,1300
one piece bathing suit,5,"['tights', 'swimming cap', 'ibizan hound', 'balance beam', 'sarong']","[0.58, 0.04, 0.02, 0.02, 0.02]",1.49549685555103,0.32,0.32,0.32,0.001,0.32,639,1300
manhole cover,3,"['maze', 'shield', 'space heater']","[0.02, 0.02, 0.02]",0.0,0.94,0.904,0.94,0.001,0.922,640,1300
maraca,9,"['dumbbell', 'combination lock', 'croquet ball', 'hook', 'ladle']","[0.04, 0.02, 0.02, 0.02, 0.02]",1.5000000000000009,0.8,0.784,0.8,0.001,0.792,641,1300
marimba,3,"['drumstick', 'flute', 'toy store']","[0.04, 0.02, 0.02]",0.7071067811865479,0.92,0.868,0.92,0.001,0.894,642,1300
mask,16,"['feather boa', 'gas mask or respirator', 'banjo', 'chain mail', 'christmas stocking']","[0.04, 0.04, 0.02, 0.02, 0.02]",0.4082482904638644,0.64,0.615,0.64,0.001,0.628,643,1300
matchstick,8,"['longhorn beetle', 'candle', 'spiral or coil', 'hammer', 'lighter']","[0.02, 0.02, 0.02, 0.02, 0.02]",0.0,0.8400000000000001,0.792,0.84,0.001,0.816,644,1300
maypole,2,"['dome', 'swing']","[0.0199999999999999, 0.0199999999999999]",0.0,0.96,0.98,0.96,0.001,0.97,645,1300
maze,6,"['pug', 'greenhouse', 'monastery', 'park bench', 'shoe store']","[0.02, 0.02, 0.02, 0.02, 0.02]",0.0,0.88,0.898,0.88,0.001,0.889,646,1300
measuring cup,10,"['angora rabbit', 'beaker', 'buckle', 'corkscrew', 'baby pacifier']","[0.0199999999999999, 0.0199999999999999, 0.0199999999999999, 0.0199999999999999, 0.0199999999999999]",0.0,0.7999999999999998,0.69,0.8,0.001,0.745,647,1300
medicine cabinet,14,"['refrigerator', 'wardrobe', 'bookcase', 'storage chest', 'chiffonier']","[0.04, 0.04, 0.02, 0.02, 0.02]",0.4082482904638644,0.68,0.618,0.68,0.001,0.649,648,1300
megalith,7,"['cliff dwelling', 'pedestal', 'stone wall', 'triumphal arch, arch of orange, arch of titus', 'split rail fence']","[0.0199999999999999, 0.0199999999999999, 0.0199999999999999, 0.0199999999999999, 0.0199999999999999]",0.0,0.8599999999999999,0.878,0.86,0.001,0.869,649,1300
microphone,18,"['cornet', 'electric guitar', 'cockroach', 'band aid', 'barber chair']","[0.04, 0.04, 0.02, 0.02, 0.02]",0.4082482904638644,0.5999999999999999,0.566,0.6,0.001,0.583,650,1300
microwave oven,15,"['toaster', 'digital clock', 'dining table', 'stove', 'yorkshire terrier']","[0.06, 0.04, 0.04, 0.04, 0.02]",3.4285483091569353e-16,0.5999999999999999,0.833,0.6,0.001,0.716,651,1300
military uniform,14,"['pickelhaube', 'academic gown', 'crutch', 'gown', 'grocery store']","[0.06, 0.02, 0.02, 0.02, 0.02]",1.5000000000000009,0.68,0.515,0.68,0.001,0.598,652,1300
milk can,11,"['horse drawn vehicle', 'trash can', 'bath towel', 'broom', 'chain']","[0.04, 0.02, 0.02, 0.02, 0.02]",1.5000000000000009,0.7600000000000001,0.884,0.76,0.001,0.822,653,1097
minibus,5,"['ambulance', 'limousine', 'jeep', 'police van', 'school bus']","[0.0599999999999999, 0.0399999999999999, 0.0199999999999999, 0.0199999999999999, 0.0199999999999999]",0.8437499999999999,0.84,0.712,0.84,0.001,0.776,654,1300
miniskirt,18,"['tights', 'neck brace', 'overskirt', 'sarong', 'hair wig']","[0.04, 0.04, 0.04, 0.04, 0.04]",0.0,0.54,0.551,0.54,0.001,0.546,655,1300
minivan,13,"['station wagon', 'minibus', 'race car', 'labrador retriever', 'ambulance']","[0.2199999999999999, 0.0999999999999999, 0.0399999999999999, 0.0199999999999999, 0.0199999999999999]",1.0321322918605131,0.4399999999999999,0.667,0.44,0.001,0.554,656,1300
missile,11,"['missile.1', 'airship', 'car mirror', 'lampshade', 'parachute']","[0.28, 0.02, 0.02, 0.02, 0.02]",1.4999999999999991,0.5200000000000001,0.481,0.52,0.001,0.5,657,1300
missile,11,"['missile.1', 'airship', 'car mirror', 'lampshade', 'parachute']","[0.28, 0.02, 0.02, 0.02, 0.02]",1.4999999999999991,0.32,0.516,0.32,0.001,0.418,657,1300
missile,11,"['missile.1', 'airship', 'car mirror', 'lampshade', 'parachute']","[0.28, 0.02, 0.02, 0.02, 0.02]",1.4999999999999991,0.5200000000000001,0.481,0.52,0.001,0.5,744,1300
missile,11,"['missile.1', 'airship', 'car mirror', 'lampshade', 'parachute']","[0.28, 0.02, 0.02, 0.02, 0.02]",1.4999999999999991,0.32,0.516,0.32,0.001,0.418,744,1300
mitten,11,"['christmas stocking', 'wool', 'bow tie', 'face powder', 'tights']","[0.06, 0.06, 0.02, 0.02, 0.02]",0.4082482904638627,0.7,0.7,0.7,0.001,0.7,658,1300
mixing bowl,8,"['china cabinet', 'croquet ball', 'soup bowl', 'strainer', 'water bottle']","[0.0199999999999999, 0.0199999999999999, 0.0199999999999999, 0.0199999999999999, 0.0199999999999999]",0.0,0.84,0.75,0.84,0.001,0.795,659,1300
mobile home,13,"['recreational vehicle', 'freight car', 'apiary', 'crutch', 'fire truck']","[0.08, 0.04, 0.02, 0.02, 0.02]",1.1500493356615296,0.66,0.846,0.66,0.001,0.753,660,1300
ford model t,1,['race car'],[0.02],0.0,0.98,0.891,0.98,0.001,0.936,661,1300
modem,9,"['notebook computer', 'radio', 'ipod', 'photocopier', 'cardboard box  carton']","[0.06, 0.06, 0.04, 0.04, 0.02]",-0.3436215967445465,0.7,0.761,0.7,0.001,0.73,662,1149
monastery,13,"['palace', 'cliff', 'altar', 'analog clock', 'bell tower']","[0.06, 0.04, 0.02, 0.02, 0.02]",0.8437499999999996,0.68,0.642,0.68,0.001,0.661,663,1155
monitor,13,"['desktop computer', 'crt monitor', 'desk', 'television', 'candy store']","[0.16, 0.16, 0.1, 0.08, 0.02]",-0.3476794475723935,0.32,0.356,0.32,0.001,0.338,664,1300
moped,5,"['vespa', 'tandem bicycle', 'tricycle', 'rickshaw', 'mountain bike']","[0.1399999999999999, 0.04, 0.04, 0.02, 0.02]",1.3532751773025922,0.74,0.804,0.74,0.001,0.772,665,1300
mortar and pestle,7,"['mixing bowl', 'candle', 'cannon', 'drumstick', 'shield']","[0.04, 0.02, 0.02, 0.02, 0.02]",1.5000000000000009,0.8400000000000001,0.75,0.84,0.001,0.795,666,1300
graduation cap,5,"['academic gown', 'pomeranian', 'product packet  packaging', 'screw', 'umbrella']","[0.34, 0.02, 0.02, 0.02, 0.02]",1.5000000000000004,0.58,0.644,0.58,0.001,0.612,667,1300
mosque,1,['dome'],[0.02],0.0,0.98,0.86,0.98,0.001,0.92,668,1300
mosquito net,1,['hoop skirt'],[0.02],0.0,0.98,0.86,0.98,0.001,0.92,669,1300
vespa,3,"['moped', 'crash helmet', 'turnstile']","[0.0999999999999999, 0.0399999999999999, 0.0199999999999999]",0.5280049792181881,0.84,0.824,0.84,0.001,0.832,670,1300
mountain bike,6,"['mountain', 'tandem bicycle', 'racket', 'rifle', 'unicycle']","[0.04, 0.02, 0.02, 0.02, 0.02]",1.5000000000000009,0.86,0.811,0.86,0.001,0.836,671,1300
tent,4,"['balloon', 'salt shaker', 'sleeping bag', 'window screen']","[0.02, 0.02, 0.02, 0.02]",0.0,0.92,0.92,0.92,0.001,0.92,672,1300
computer mouse,16,"['computer keyboard', 'desktop computer', 'desk', 'abacus', 'cardboard box  carton']","[0.1399999999999999, 0.12, 0.06, 0.02, 0.02]",0.2278746804149303,0.4200000000000001,0.636,0.42,0.001,0.528,673,1300
mousetrap,6,"['can opener', 'electric fan', 'joystick', 'slip on shoe', 'matchstick']","[0.02, 0.02, 0.02, 0.02, 0.02]",0.0,0.88,0.863,0.88,0.001,0.871,674,1300
moving van,14,"['semi trailer truck', 'minibus', 'pickup truck', 'police van', 'garbage truck']","[0.08, 0.06, 0.06, 0.06, 0.04]",-8.678512907553492e-16,0.5,0.806,0.5,0.001,0.653,675,1159
muzzle,14,"['arabian camel', 'saluki', 'scottish terrier', 'rottweiler', 'german shepherd dog']","[0.04, 0.02, 0.02, 0.02, 0.02]",1.5000000000000009,0.7000000000000001,0.921,0.7,0.001,0.81,676,1133
metal nail,13,"['screw', 'ant', 'chain', 'worm snake', 'sloth bear']","[0.06, 0.04, 0.04, 0.02, 0.02]",0.3436215967445453,0.66,0.805,0.66,0.001,0.732,677,1300
neck brace,13,"['staffordshire bull terrier', 'bullmastiff', 'ambulance', 'assault rifle', 'bow tie']","[0.0199999999999999, 0.0199999999999999, 0.0199999999999999, 0.0199999999999999, 0.0199999999999999]",0.0,0.7399999999999999,0.787,0.74,0.001,0.764,678,1180
necklace,6,"['chain', 'bottle cap', 'spiral or coil', 'face powder', 'knot']","[0.1, 0.02, 0.02, 0.02, 0.02]",1.4999999999999996,0.8,0.58,0.8,0.001,0.69,679,1300
baby pacifier,10,"['frilled necked lizard', 'llama', 'band aid', 'lotion', 'restaurant']","[0.02, 0.02, 0.02, 0.02, 0.02]",0.0,0.8,0.727,0.8,0.001,0.764,680,1300
notebook computer,11,"['laptop computer', 'computer keyboard', 'desk', 'monitor', 'tool kit']","[0.36, 0.1, 0.08, 0.04, 0.02]",1.306309338579298,0.2799999999999999,0.219,0.28,0.001,0.25,681,1300
obelisk,7,"['church', 'fountain', 'guillotine', 'sawmill', 'pedestal']","[0.02, 0.02, 0.02, 0.02, 0.02]",0.0,0.86,0.843,0.86,0.001,0.851,682,1300
oboe,9,"['flute', 'assault rifle', 'bassoon', 'cornet', 'fountain pen']","[0.1399999999999999, 0.02, 0.02, 0.02, 0.02]",1.4999999999999996,0.7000000000000001,0.66,0.7,0.001,0.68,683,1300
ocarina,7,"['candle', 'drum', 'maze', 'microphone', 'piggy bank']","[0.02, 0.02, 0.02, 0.02, 0.02]",0.0,0.86,0.843,0.86,0.001,0.851,684,1300
odometer,1,['digital clock'],[0.02],0.0,0.98,0.907,0.98,0.001,0.944,685,1300
oil filter,10,"['salt shaker', 'bolo tie', 'corkscrew', 'hook', 'race car']","[0.06, 0.02, 0.02, 0.02, 0.02]",1.5000000000000009,0.7600000000000001,0.776,0.76,0.001,0.768,686,1120
pipe organ,4,"['carousel', 'church', 'front curtain', 'tile roof']","[0.02, 0.02, 0.02, 0.02]",0.0,0.92,0.868,0.92,0.001,0.894,687,1300
oscilloscope,2,"['modem', 'menu']","[0.0199999999999999, 0.0199999999999999]",0.0,0.96,0.814,0.96,0.001,0.887,688,1300
overskirt,17,"['apron', 'gown', 'hoop skirt', 'hair wig', 'poke bonnet']","[0.0799999999999999, 0.0799999999999999, 0.0799999999999999, 0.0599999999999999, 0.0399999999999999]",-0.843750000000001,0.3999999999999999,0.645,0.4,0.001,0.522,689,1005
bullock cart,6,"['ox', 'water buffalo', 'amphibious vehicle', 'jigsaw puzzle', 'sawmill']","[0.0399999999999999, 0.0399999999999999, 0.0199999999999999, 0.0199999999999999, 0.0199999999999999]",0.4082482904638635,0.84,0.689,0.84,0.001,0.764,690,1300
oxygen mask,9,"['gas mask or respirator', 'scuba diver', 'lab coat', 'miniskirt', 'baby pacifier']","[0.18, 0.04, 0.02, 0.02, 0.02]",1.4451375710458836,0.64,0.78,0.64,0.001,0.71,691,1300
product packet  packaging,20,"['band aid', 'handkerchief', 'ballpoint pen', 'ring binder', 'cardboard box  carton']","[0.04, 0.04, 0.02, 0.02, 0.02]",0.4082482904638644,0.5599999999999999,0.452,0.56,0.001,0.506,692,1300
paddle,8,"['canoe', 'baluster  handrail', 'four poster bed', 'through arch bridge', 'wooden spoon']","[0.16, 0.02, 0.02, 0.02, 0.02]",1.4999999999999998,0.7000000000000001,0.854,0.7,0.001,0.777,693,1300
paddle wheel,4,"['radio telescope', 'ski', 'front curtain', 'umbrella']","[0.02, 0.02, 0.02, 0.02]",0.0,0.92,0.958,0.92,0.001,0.939,694,1300
padlock,10,"['chain', 'combination lock', 'pencil sharpener', 'crash helmet', 'hook']","[0.06, 0.06, 0.04, 0.02, 0.02]",-4.848699518061081e-16,0.7,0.729,0.7,0.001,0.714,695,1300
paintbrush,10,"['platypus', 'bucket', 'storage chest', 'face powder', 'product packet  packaging']","[0.0199999999999999, 0.0199999999999999, 0.0199999999999999, 0.0199999999999999, 0.0199999999999999]",0.0,0.7999999999999998,0.741,0.8,0.001,0.77,696,1300
