classname,qty nonzero cols,most confused classnames,most confused scores,skewness of normalized confusion scores,accuracy,Precision,Recall,Frequency,Balanced Accuracy,index,Class Count
white stork,7,"['black stork', 'american robin', 'kite bird of prey', 'bald eagle', 'oystercatcher']","[0.06, 0.02, 0.02, 0.02, 0.02]",1.5000000000000009,0.8200000000000001,0.953,0.82,0.001,0.886,127,985
black stork,9,"['kite bird of prey', 'vulture', 'american alligator', 'black swan', 'spoonbill']","[0.02, 0.02, 0.02, 0.02, 0.02]",0.0,0.8199999999999998,0.82,0.82,0.001,0.82,128,1197
spoonbill,1,['great egret'],[0.02],0.0,0.98,0.754,0.98,0.001,0.867,129,970
flamingo,1,['spoonbill'],[0.06],0.0,0.94,0.979,0.94,0.001,0.96,130,757
little blue heron,8,"['crane bird', 'limpkin', 'quail', 'hornbill', 'black stork']","[0.04, 0.04, 0.02, 0.02, 0.02]",0.4082482904638644,0.8,0.8,0.8,0.001,0.8,131,916
great egret,3,"['little blue heron', 'spoonbill', 'crane bird']","[0.0599999999999999, 0.0399999999999999, 0.0199999999999999]",9.17824469969593e-16,0.8799999999999999,0.772,0.88,0.001,0.826,132,856
bittern bird,9,"['hen', 'quail', 'coucal', 'conch', 'black stork']","[0.02, 0.02, 0.02, 0.02, 0.02]",0.0,0.8200000000000001,0.837,0.82,0.001,0.828,133,1189
crane bird,10,"['great egret', 'spoonbill', 'bustard', 'kite bird of prey', 'sulphur crested cockatoo']","[0.1, 0.06, 0.04, 0.02, 0.02]",0.7301958930821588,0.66,0.767,0.66,0.001,0.714,134,995
limpkin,3,"['black stork', 'spoonbill', 'bittern bird']","[0.02, 0.02, 0.02]",0.0,0.94,0.839,0.94,0.001,0.89,135,1101
common gallinule,0,[],[],0.0,1.0,0.926,1.0,0.001,0.963,136,1231
american coot,7,"['red breasted merganser', 'vulture', 'black grouse', 'duck', 'goose']","[0.0399999999999999, 0.0199999999999999, 0.0199999999999999, 0.0199999999999999, 0.0199999999999999]",1.4999999999999984,0.84,0.824,0.84,0.001,0.832,137,1038
bustard,4,"['echidna', 'bittern bird', 'crane bird', 'gazelle']","[0.02, 0.02, 0.02, 0.02]",0.0,0.92,0.807,0.92,0.001,0.864,138,1129
ruddy turnstone,1,['red panda'],[0.02],0.0,0.98,0.831,0.98,0.001,0.906,139,1066
dunlin,7,"['ruddy turnstone', 'dowitcher', 'stingray', 'rock crab', 'common redshank']","[0.1, 0.04, 0.02, 0.02, 0.02]",1.290994448735805,0.7600000000000001,0.809,0.76,0.001,0.784,140,991
common redshank,6,"['ruddy turnstone', 'dunlin', 'dowitcher', 'porcupine', 'tile roof']","[0.0199999999999999, 0.0199999999999999, 0.0199999999999999, 0.0199999999999999, 0.0199999999999999]",0.0,0.8799999999999999,0.898,0.88,0.001,0.889,141,1119
dowitcher,4,"['dunlin', 'common redshank', 'duck', 'ruddy turnstone']","[0.1599999999999999, 0.0599999999999999, 0.0199999999999999, 0.0199999999999999]",0.9003820431239704,0.7399999999999999,0.841,0.74,0.001,0.79,142,943
oystercatcher,7,"['dowitcher', 'american robin', 'kite bird of prey', 'red breasted merganser', 'black stork']","[0.04, 0.02, 0.02, 0.02, 0.02]",1.5000000000000009,0.8400000000000001,0.875,0.84,0.001,0.857,143,1102
pelican,4,"['great white shark', 'vulture', 'little blue heron', 'great egret']","[0.02, 0.02, 0.02, 0.02]",0.0,0.92,0.821,0.92,0.001,0.87,144,911
king penguin,5,"['swing', 'hammerhead shark', 'scabbard', 'sandbar', 'scuba diver']","[0.0399999999999999, 0.0199999999999999, 0.0199999999999999, 0.0199999999999999, 0.0199999999999999]",1.4999999999999984,0.8799999999999999,0.898,0.88,0.001,0.889,145,845
albatross,2,"['great white shark', 'great egret']","[0.0199999999999999, 0.0199999999999999]",0.0,0.96,0.842,0.96,0.001,0.901,146,868
grey whale,8,"['triceratops', 'killer whale', 'sea lion', 'brain coral', 'dugong']","[0.04, 0.04, 0.04, 0.02, 0.02]",-0.4082482904638626,0.7800000000000001,0.848,0.78,0.001,0.814,147,741
killer whale,5,"['grey whale', 'dugong', 'hammerhead shark', 'platypus', 'albatross']","[0.04, 0.04, 0.02, 0.02, 0.02]",0.4082482904638644,0.8600000000000001,0.782,0.86,0.001,0.821,148,859
dugong,8,"['stingray', 'great white shark', 'hammerhead shark', 'electric ray', 'killer whale']","[0.0399999999999999, 0.0199999999999999, 0.0199999999999999, 0.0199999999999999, 0.0199999999999999]",1.4999999999999984,0.8199999999999997,0.804,0.82,0.001,0.812,149,1229
sea lion,9,"['hammerhead shark', 'loggerhead sea turtle', 'killer whale', 'dugong', 'hippopotamus']","[0.02, 0.02, 0.02, 0.02, 0.02]",0.0,0.8200000000000002,0.707,0.82,0.001,0.764,150,974
chihuahua,19,"['miniature pinscher', 'papillon', 'boston terrier', 'schipperke', 'french bulldog']","[0.1399999999999999, 0.0999999999999999, 0.0399999999999999, 0.0399999999999999, 0.0399999999999999]",0.6817327184847221,0.3399999999999999,0.347,0.34,0.001,0.344,151,1128
japanese chin,6,"['papillon', 'pekingese', 'king charles spaniel', 'shih tzu', 'english setter']","[0.12, 0.08, 0.08, 0.02, 0.02]",0.0460847790881587,0.66,0.846,0.66,0.001,0.753,152,614
maltese,12,"['west highland white terrier', 'samoyed', 'toy poodle', 'miniature poodle', 'shih tzu']","[0.22, 0.04, 0.04, 0.04, 0.02]",1.458054813315981,0.5,0.51,0.5,0.001,0.505,153,1047
pekingese,13,"['japanese chin', 'papillon', 'great pyrenees dog', 'chihuahua', 'irish terrier']","[0.0399999999999999, 0.0399999999999999, 0.0399999999999999, 0.0199999999999999, 0.0199999999999999]",-0.4082482904638636,0.6799999999999999,0.596,0.68,0.001,0.638,154,1095
shih tzu,18,"['lhasa apso', 'pekingese', 'tibetan terrier', 'japanese chin', 'maltese']","[0.22, 0.1, 0.04, 0.02, 0.02]",1.0321322918605116,0.34,0.405,0.34,0.001,0.373,155,1129
king charles spaniel,9,"['welsh springer spaniel', 'papillon', 'airedale terrier', 'brittany dog', 'clumber spaniel']","[0.04, 0.02, 0.02, 0.02, 0.02]",1.5000000000000009,0.8,0.625,0.8,0.001,0.712,156,1029
papillon,9,"['brittany dog', 'japanese chin', 'shih tzu', 'borzoi', 'norfolk terrier']","[0.04, 0.02, 0.02, 0.02, 0.02]",1.5000000000000009,0.8,0.667,0.8,0.001,0.734,157,1051
toy terrier,16,"['miniature pinscher', 'chihuahua', 'basenji', 'italian greyhound', 'ibizan hound']","[0.22, 0.1399999999999999, 0.08, 0.06, 0.04]",0.713638870317841,0.18,0.643,0.18,0.0,0.412,158,695
rhodesian ridgeback,13,"['vizsla', 'redbone coonhound', 'bullmastiff', 'staffordshire bull terrier', 'chesapeake bay retriever']","[0.1399999999999999, 0.08, 0.08, 0.04, 0.04]",0.6858276550274035,0.44,0.333,0.44,0.001,0.386,159,1166
afghan hound,14,"['saluki', 'briard', 'otterhound', 'rhodesian ridgeback', 'scottish deerhound']","[0.06, 0.06, 0.04, 0.02, 0.02]",-4.848699518061081e-16,0.62,0.596,0.62,0.001,0.608,160,1231
basset hound,13,"['beagle', 'bloodhound', 'treeing walker coonhound', 'vizsla', 'welsh springer spaniel']","[0.12, 0.04, 0.04, 0.04, 0.04]",1.5000000000000009,0.5599999999999999,0.519,0.56,0.001,0.54,161,1213
beagle,11,"['basset hound', 'bluetick coonhound', 'treeing walker coonhound', 'english foxhound', 'redbone coonhound']","[0.1, 0.06, 0.04, 0.04, 0.02]",0.7500308204401289,0.62,0.419,0.62,0.001,0.52,162,1097
bloodhound,22,"['basset hound', 'rhodesian ridgeback', 'chesapeake bay retriever', 'treeing walker coonhound', 'golden retriever']","[0.1199999999999999, 0.0599999999999999, 0.0599999999999999, 0.0399999999999999, 0.0399999999999999]",1.1642636431747202,0.2399999999999999,0.375,0.24,0.001,0.308,163,1231
bluetick coonhound,13,"['greater swiss mountain dog', 'black and tan coonhound', 'english foxhound', 'beagle', 'treeing walker coonhound']","[0.06, 0.04, 0.04, 0.02, 0.02]",0.3436215967445453,0.66,0.423,0.66,0.002,0.542,164,1026
black and tan coonhound,17,"['dobermann', 'rottweiler', 'bluetick coonhound', 'bloodhound', 'australian kelpie']","[0.32, 0.16, 0.1, 0.04, 0.04]",0.9025944469731452,0.1,0.455,0.1,0.0,0.278,165,651
treeing walker coonhound,12,"['beagle', 'basset hound', 'bluetick coonhound', 'redbone coonhound', 'ibizan hound']","[0.2999999999999999, 0.1399999999999999, 0.04, 0.04, 0.04]",1.0557230778614994,0.2999999999999999,0.469,0.3,0.001,0.384,166,862
english foxhound,18,"['beagle', 'treeing walker coonhound', 'bluetick coonhound', 'brittany dog', 'redbone coonhound']","[0.1999999999999999, 0.1399999999999999, 0.0599999999999999, 0.0599999999999999, 0.0399999999999999]",0.6450461152784874,0.1999999999999999,0.625,0.2,0.0,0.412,167,655
redbone coonhound,15,"['rhodesian ridgeback', 'vizsla', 'bloodhound', 'weimaraner', 'chesapeake bay retriever']","[0.22, 0.16, 0.06, 0.04, 0.04]",0.5769918136196585,0.2799999999999999,0.326,0.28,0.001,0.303,168,1189
borzoi,10,"['saluki', 'english setter', 'brittany dog', 'welsh springer spaniel', 'kuvasz']","[0.08, 0.02, 0.02, 0.02, 0.02]",1.5000000000000002,0.74,0.638,0.74,0.001,0.689,169,1235
irish wolfhound,21,"['scottish deerhound', 'kuvasz', 'borzoi', 'otterhound', 'saluki']","[0.48, 0.06, 0.04, 0.04, 0.04]",1.4927017631099104,0.0,0.0,0.0,0.0,0.0,170,1144
italian greyhound,18,"['whippet', 'redbone coonhound', 'miniature pinscher', 'basenji', 'chihuahua']","[0.1, 0.04, 0.04, 0.04, 0.02]",1.1731251294063554,0.5,0.5,0.5,0.001,0.5,171,1295
whippet,8,"['italian greyhound', 'ibizan hound', 'saluki', 'entlebucher sennenhund', 'basenji']","[0.06, 0.06, 0.06, 0.06, 0.06]",0.0,0.64,0.552,0.64,0.001,0.596,172,1191
ibizan hound,18,"['saluki', 'whippet', 'borzoi', 'weimaraner', 'basenji']","[0.12, 0.1, 0.04, 0.04, 0.04]",0.5071295169770306,0.38,0.373,0.38,0.001,0.376,173,1256
norwegian elkhound,14,"['german shepherd dog', 'siberian husky', 'keeshond', 'grey wolf', 'hyena']","[0.1, 0.04, 0.04, 0.04, 0.04]",1.4999999999999996,0.54,0.574,0.54,0.001,0.557,174,1174
otterhound,16,"['irish terrier', 'briard', 'giant schnauzer', 'norfolk terrier', 'airedale terrier']","[0.1, 0.1, 0.08, 0.06, 0.06]",-9.697399036122157e-16,0.32,0.471,0.32,0.001,0.395,175,630
saluki,14,"['borzoi', 'whippet', 'ibizan hound', 'golden retriever', 'great dane']","[0.1, 0.08, 0.06, 0.04, 0.04]",0.3631734744194304,0.5,0.455,0.5,0.001,0.478,176,1243
scottish deerhound,8,"['afghan hound', 'saluki', 'gordon setter', 'german shepherd dog', 'entlebucher sennenhund']","[0.0199999999999999, 0.0199999999999999, 0.0199999999999999, 0.0199999999999999, 0.0199999999999999]",0.0,0.84,0.519,0.84,0.002,0.68,177,1247
weimaraner,10,"['great dane', 'rhodesian ridgeback', 'black and tan coonhound', 'italian greyhound', 'american staffordshire terrier']","[0.04, 0.02, 0.02, 0.02, 0.02]",1.5000000000000009,0.7800000000000001,0.639,0.78,0.001,0.71,178,1198
staffordshire bull terrier,16,"['american staffordshire terrier', 'bullmastiff', 'labrador retriever', 'dobermann', 'french bulldog']","[0.1, 0.1, 0.04, 0.04, 0.04]",0.4082482904638626,0.4599999999999999,0.46,0.46,0.001,0.46,179,1165
american staffordshire terrier,18,"['staffordshire bull terrier', 'bullmastiff', 'chihuahua', 'rhodesian ridgeback', 'ibizan hound']","[0.1399999999999999, 0.1399999999999999, 0.04, 0.04, 0.04]",0.4082482904638628,0.3,0.405,0.3,0.001,0.353,180,1086
bedlington terrier,13,"['old english sheepdog', 'standard poodle', 'miniature poodle', 'polar bear', 'maltese']","[0.06, 0.06, 0.04, 0.04, 0.02]",-0.3436215967445465,0.62,0.534,0.62,0.001,0.577,181,1190
border terrier,19,"['cairn terrier', 'irish terrier', 'lakeland terrier', 'norfolk terrier', 'brussels griffon']","[0.26, 0.1, 0.08, 0.06, 0.04]",1.262708722228948,0.18,0.6,0.18,0.0,0.39,182,1078
kerry blue terrier,11,"['giant schnauzer', 'bouvier des flandres dog', 'scottish terrier', 'curly coated retriever', 'toy poodle']","[0.16, 0.16, 0.04, 0.04, 0.04]",0.4082482904638628,0.44,0.579,0.44,0.001,0.509,183,1105
irish terrier,22,"['border terrier', 'norfolk terrier', 'norwich terrier', 'giant schnauzer', 'old english sheepdog']","[0.04, 0.04, 0.04, 0.04, 0.04]",0.0,0.4599999999999999,0.277,0.46,0.002,0.369,184,1257
norfolk terrier,14,"['norwich terrier', 'cairn terrier', 'lakeland terrier', 'irish terrier', 'australian terrier']","[0.3199999999999999, 0.1199999999999999, 0.0599999999999999, 0.0399999999999999, 0.0399999999999999]",1.2440555087532084,0.1999999999999999,0.182,0.2,0.001,0.191,185,1117
norwich terrier,9,"['cairn terrier', 'australian terrier', 'norfolk terrier', 'west highland white terrier', 'golden retriever']","[0.12, 0.1, 0.08, 0.06, 0.04]",-3.679904200040098e-16,0.52,0.277,0.52,0.002,0.398,186,1190
yorkshire terrier,19,"['australian silky terrier', 'norwich terrier', 'australian terrier', 'cairn terrier', 'miniature schnauzer']","[0.3, 0.12, 0.1, 0.08, 0.06]",1.3026417982052974,0.02,1.0,0.02,0.0,0.51,187,913
wire fox terrier,11,"['lakeland terrier', 'bedlington terrier', 'airedale terrier', 'sealyham terrier', 'standard poodle']","[0.22, 0.06, 0.06, 0.04, 0.04]",1.436605500262049,0.4600000000000001,0.657,0.46,0.001,0.558,188,841
lakeland terrier,21,"['irish terrier', 'airedale terrier', 'kerry blue terrier', 'wire fox terrier', 'cairn terrier']","[0.1399999999999999, 0.1399999999999999, 0.06, 0.04, 0.04]",0.3365218792190069,0.24,0.203,0.24,0.001,0.222,189,1246
sealyham terrier,10,"['west highland white terrier', 'lakeland terrier', 'maltese', 'borzoi', 'norfolk terrier']","[0.06, 0.04, 0.02, 0.02, 0.02]",0.8437499999999996,0.74,0.74,0.74,0.001,0.74,190,867
airedale terrier,13,"['irish terrier', 'lakeland terrier', 'bedlington terrier', 'norfolk terrier', 'english setter']","[0.12, 0.12, 0.02, 0.02, 0.02]",0.4082482904638629,0.54,0.5,0.54,0.001,0.52,191,1162
cairn terrier,17,"['norwich terrier', 'irish terrier', 'scottish terrier', 'bouvier des flandres dog', 'irish wolfhound']","[0.2999999999999999, 0.04, 0.04, 0.04, 0.02]",1.4796187537579817,0.32,0.193,0.32,0.002,0.256,192,1161
australian terrier,15,"['norwich terrier', 'norfolk terrier', 'irish terrier', 'cairn terrier', 'giant schnauzer']","[0.2, 0.1, 0.08, 0.08, 0.04]",0.9938079899999076,0.26,0.371,0.26,0.001,0.316,193,1128
dandie dinmont terrier,20,"['norfolk terrier', 'sealyham terrier', 'tibetan terrier', 'maltese', 'otterhound']","[0.1399999999999999, 0.1399999999999999, 0.1, 0.08, 0.06]",-0.0351562500000014,0.02,1.0,0.02,0.0,0.51,194,891
boston terrier,7,"['french bulldog', 'staffordshire bull terrier', 'appenzeller sennenhund', 'chihuahua', 'american staffordshire terrier']","[0.1199999999999999, 0.0399999999999999, 0.0399999999999999, 0.0199999999999999, 0.0199999999999999]",1.286470061706138,0.72,0.632,0.72,0.001,0.676,195,1095
miniature schnauzer,13,"['standard schnauzer', 'giant schnauzer', 'wire fox terrier', 'cairn terrier', 'shih tzu']","[0.42, 0.06, 0.04, 0.04, 0.02]",1.4742712528755009,0.26,0.371,0.26,0.001,0.316,196,1091
giant schnauzer,17,"['scottish terrier', 'bouvier des flandres dog', 'swing', 'cairn terrier', 'bloodhound']","[0.1199999999999999, 0.0999999999999999, 0.0599999999999999, 0.0399999999999999, 0.0199999999999999]",0.1579875514375951,0.42,0.276,0.42,0.002,0.348,197,1171
standard schnauzer,11,"['miniature schnauzer', 'giant schnauzer', 'west highland white terrier', 'scottish deerhound', 'irish terrier']","[0.2, 0.1, 0.06, 0.04, 0.02]",0.9293262751691944,0.4599999999999999,0.397,0.46,0.001,0.428,198,1104
scottish terrier,15,"['giant schnauzer', 'west highland white terrier', 'cairn terrier', 'miniature schnauzer', 'schipperke']","[0.1399999999999999, 0.1, 0.04, 0.04, 0.04]",0.6817327184847201,0.38,0.5,0.38,0.001,0.44,199,1133
tibetan terrier,15,"['briard', 'lhasa apso', 'old english sheepdog', 'cairn terrier', 'shih tzu']","[0.16, 0.12, 0.1, 0.08, 0.06]",0.3958703373438167,0.26,0.302,0.26,0.001,0.281,200,1051
australian silky terrier,18,"['norwich terrier', 'australian terrier', 'norfolk terrier', 'cairn terrier', 'tibetan terrier']","[0.1199999999999999, 0.0799999999999999, 0.0599999999999999, 0.0599999999999999, 0.0399999999999999]",0.7500308204401287,0.3799999999999999,0.388,0.38,0.001,0.384,201,1079
soft coated wheaten terrier,23,"['irish terrier', 'lakeland terrier', 'briard', 'norfolk terrier', 'norwich terrier']","[0.1399999999999999, 0.1399999999999999, 0.1399999999999999, 0.06, 0.06]",-0.4082482904638628,0.02,0.333,0.02,0.0,0.177,202,1151
west highland white terrier,13,"['cairn terrier', 'norfolk terrier', 'lakeland terrier', 'samoyed', 'angora rabbit']","[0.06, 0.04, 0.04, 0.04, 0.04]",1.5000000000000022,0.6200000000000001,0.443,0.62,0.001,0.532,203,1206
lhasa apso,15,"['shih tzu', 'maltese', 'tibetan terrier', 'pekingese', 'lakeland terrier']","[0.24, 0.16, 0.06, 0.04, 0.02]",0.6052175239526755,0.2799999999999999,0.318,0.28,0.001,0.299,204,1084
flat coated retriever,15,"['gordon setter', 'curly coated retriever', 'chesapeake bay retriever', 'schipperke', 'afghan hound']","[0.06, 0.04, 0.04, 0.04, 0.02]",3.4285483091569353e-16,0.5999999999999999,0.545,0.6,0.001,0.572,205,1071
curly coated retriever,16,"['flat coated retriever', 'miniature poodle', 'standard poodle', 'black swan', 'kerry blue terrier']","[0.06, 0.04, 0.04, 0.02, 0.02]",0.3436215967445453,0.5999999999999999,0.423,0.6,0.001,0.511,206,1124
golden retriever,10,"['kuvasz', 'brittany dog', 'great pyrenees dog', 'pomeranian', 'papillon']","[0.0599999999999999, 0.0399999999999999, 0.0399999999999999, 0.0399999999999999, 0.0199999999999999]",1.3714193236627636e-15,0.6999999999999998,0.547,0.7,0.001,0.624,207,1020
labrador retriever,15,"['flat coated retriever', 'chesapeake bay retriever', 'great pyrenees dog', 'basset hound', 'bluetick coonhound']","[0.08, 0.04, 0.04, 0.02, 0.02]",0.9128709291752768,0.5999999999999999,0.6,0.6,0.001,0.6,208,1085
chesapeake bay retriever,18,"['curly coated retriever', 'vizsla', 'rhodesian ridgeback', 'weimaraner', 'irish terrier']","[0.1, 0.06, 0.04, 0.04, 0.04]",1.1500493356615311,0.42,0.35,0.42,0.001,0.385,209,1193
german shorthaired pointer,15,"['bluetick coonhound', 'chesapeake bay retriever', 'english setter', 'weimaraner', 'great dane']","[0.26, 0.1, 0.1, 0.08, 0.08]",1.4366055002620486,0.08,0.8,0.08,0.0,0.44,210,991
vizsla,12,"['rhodesian ridgeback', 'weimaraner', 'redbone coonhound', 'ibizan hound', 'chesapeake bay retriever']","[0.1599999999999999, 0.0799999999999999, 0.0599999999999999, 0.0399999999999999, 0.0399999999999999]",1.121084707812288,0.4599999999999999,0.397,0.46,0.001,0.428,211,1182
english setter,15,"['brittany dog', 'english springer spaniel', 'borzoi', 'clumber spaniel', 'bluetick coonhound']","[0.1, 0.08, 0.06, 0.06, 0.04]",0.2715454178836392,0.4599999999999999,0.434,0.46,0.001,0.447,212,1199
irish setter,14,"['welsh springer spaniel', 'golden retriever', 'sussex spaniel', 'rhodesian ridgeback', 'bloodhound']","[0.06, 0.04, 0.04, 0.02, 0.02]",0.3436215967445453,0.64,0.525,0.64,0.001,0.582,213,1101
gordon setter,14,"['rottweiler', 'flat coated retriever', 'bernese mountain dog', 'bluetick coonhound', 'miniature schnauzer']","[0.06, 0.04, 0.04, 0.02, 0.02]",0.3436215967445453,0.6400000000000001,0.64,0.64,0.001,0.64,214,1123
brittany dog,16,"['english setter', 'irish setter', 'welsh springer spaniel', 'clumber spaniel', 'english springer spaniel']","[0.08, 0.08, 0.06, 0.04, 0.04]",-6.136635327546054e-16,0.4600000000000001,0.291,0.46,0.002,0.376,215,1126
clumber spaniel,10,"['brittany dog', 'sealyham terrier', 'english setter', 'kuvasz', 'papillon']","[0.1, 0.04, 0.04, 0.04, 0.02]",1.1731251294063554,0.66,0.635,0.66,0.001,0.648,216,1241
english springer spaniel,12,"['welsh springer spaniel', 'brittany dog', 'english setter', 'papillon', 'borzoi']","[0.1, 0.06, 0.04, 0.02, 0.02]",0.7301958930821588,0.62,0.689,0.62,0.001,0.654,217,1171
welsh springer spaniel,9,"['brittany dog', 'clumber spaniel', 'king charles spaniel', 'irish setter', 'irish terrier']","[0.2799999999999999, 0.08, 0.06, 0.04, 0.02]",1.3334753269415835,0.44,0.458,0.44,0.001,0.449,218,1122
cocker spaniel,18,"['irish setter', 'brittany dog', 'welsh springer spaniel', 'king charles spaniel', 'english setter']","[0.08, 0.08, 0.08, 0.06, 0.06]",-0.4082482904638637,0.34,0.63,0.34,0.001,0.485,219,1134
sussex spaniel,15,"['irish setter', 'afghan hound', 'curly coated retriever', 'cocker spaniel', 'king charles spaniel']","[0.12, 0.04, 0.04, 0.04, 0.02]",1.304047329369509,0.54,0.692,0.54,0.001,0.616,220,1126
irish water spaniel,12,"['curly coated retriever', 'standard poodle', 'afghan hound', 'wallaby', 'tibetan terrier']","[0.4, 0.2, 0.04, 0.02, 0.02]",0.8992209441367689,0.18,0.818,0.18,0.0,0.499,221,789
kuvasz,10,"['great pyrenees dog', 'samoyed', 'golden retriever', 'alaskan tundra wolf', 'ibizan hound']","[0.18, 0.0999999999999999, 0.0799999999999999, 0.0399999999999999, 0.0199999999999999]",0.626177940402688,0.4799999999999999,0.414,0.48,0.001,0.447,222,1145
schipperke,15,"['french bulldog', 'whippet', 'norwegian elkhound', 'staffordshire bull terrier', 'cairn terrier']","[0.04, 0.02, 0.02, 0.02, 0.02]",1.5000000000000009,0.68,0.321,0.68,0.002,0.501,223,1234
