classname,qty nonzero cols,most confused classnames,most confused scores,skewness of normalized confusion scores,Accuracy,Precision,Recall,Frequency,Balanced Accuracy,index,Class Count
spoonbill,2,"['great egret', 'crane bird']","[0.04, 0.02]",1.030425744730223e-15,0.94,0.887,0.94,0.001,0.914,129,524
flamingo,2,"['spoonbill', 'white stork']","[0.04, 0.02]",1.030425744730223e-15,0.94,0.922,0.94,0.001,0.931,130,886
little blue heron,7,"['water snake', 'hornbill', 'black stork', 'crane bird', 'ruddy turnstone']","[0.02, 0.02, 0.02, 0.02, 0.02]",0.0,0.86,0.811,0.86,0.001,0.836,131,531
great egret,7,"['sulphur crested cockatoo', 'spoonbill', 'little blue heron', 'crane bird', 'balloon']","[0.04, 0.04, 0.04, 0.02, 0.02]",-0.4082482904638626,0.8,0.8,0.8,0.001,0.8,132,502
bittern bird,12,"['ruffed grouse', 'little blue heron', 'hen', 'green iguana', 'coucal']","[0.04, 0.04, 0.02, 0.02, 0.02]",0.4082482904638644,0.7200000000000002,0.973,0.72,0.001,0.846,133,354
crane bird,13,"['great egret', 'little blue heron', 'kite bird of prey', 'goldfinch', 'hornbill']","[0.0999999999999999, 0.0799999999999999, 0.0599999999999999, 0.0199999999999999, 0.0199999999999999]",0.03515625,0.5599999999999998,0.8,0.56,0.001,0.68,134,585
limpkin,4,"['ruffed grouse', 'coucal', 'hornbill', 'black stork']","[0.02, 0.02, 0.02, 0.02]",0.0,0.92,0.885,0.92,0.001,0.903,135,350
common gallinule,4,"['hen', 'peafowl', 'wallaby', 'oystercatcher']","[0.02, 0.02, 0.02, 0.02]",0.0,0.92,0.92,0.92,0.001,0.92,136,433
american coot,7,"['goose', 'quail', 'pelican', 'killer whale', 'gorilla']","[0.0399999999999999, 0.0199999999999999, 0.0199999999999999, 0.0199999999999999, 0.0199999999999999]",1.4999999999999984,0.84,0.824,0.84,0.001,0.832,137,444
bustard,12,"['ostrich', 'goldfinch', 'vulture', 'black grouse', 'ptarmigan']","[0.04, 0.02, 0.02, 0.02, 0.02]",1.5000000000000009,0.74,1.0,0.74,0.001,0.87,138,343
ruddy turnstone,0,[],[],0.0,1.0,0.769,1.0,0.001,0.885,139,572
dunlin,10,"['ruddy turnstone', 'dowitcher', 'sunglasses.1', 'house finch', 'ruffed grouse']","[0.18, 0.1, 0.04, 0.02, 0.02]",0.834091666961888,0.54,0.818,0.54,0.001,0.679,140,432
common redshank,4,"['echidna', 'dunlin', 'dowitcher', 'solar thermal collector']","[0.0199999999999999, 0.0199999999999999, 0.0199999999999999, 0.0199999999999999]",0.0,0.9199999999999998,0.73,0.92,0.001,0.825,141,518
dowitcher,3,"['dunlin', 'common redshank', 'vulture']","[0.0799999999999999, 0.0599999999999999, 0.0199999999999999]",-0.3818017741606055,0.84,0.808,0.84,0.001,0.824,142,501
oystercatcher,8,"['kite bird of prey', 'red breasted merganser', 'black stork', 'ruddy turnstone', 'dunlin']","[0.02, 0.02, 0.02, 0.02, 0.02]",0.0,0.8400000000000001,0.778,0.84,0.001,0.809,143,586
pelican,3,"['great white shark', 'goose', 'great egret']","[0.02, 0.02, 0.02]",0.0,0.94,0.77,0.94,0.001,0.855,144,718
king penguin,6,"['backpack', 'hammerhead shark', 'gorilla', 'suit', 'volcano']","[0.04, 0.02, 0.02, 0.02, 0.02]",1.5000000000000009,0.86,1.0,0.86,0.001,0.93,145,473
albatross,8,"['oystercatcher', 'great white shark', 'hen', 'goose', 'spoonbill']","[0.04, 0.02, 0.02, 0.02, 0.02]",1.5000000000000009,0.8200000000000001,0.953,0.82,0.001,0.886,146,441
grey whale,8,"['gila monster', 'triceratops', 'killer whale', 'dugong', 'dalmatian']","[0.02, 0.02, 0.02, 0.02, 0.02]",0.0,0.8400000000000003,0.808,0.84,0.001,0.824,147,408
killer whale,4,"['grey whale', 'great white shark', 'dugong', 'scuba diver']","[0.04, 0.02, 0.02, 0.02]",1.1547005383792517,0.8999999999999999,0.818,0.9,0.001,0.859,148,679
dugong,9,"['great white shark', 'stingray', 'hammerhead shark', 'electric ray', 'grey whale']","[0.04, 0.04, 0.02, 0.02, 0.02]",0.4082482904638644,0.7799999999999999,0.736,0.78,0.001,0.758,149,405
sea lion,11,"['pig', 'mud turtle', 'killer whale', 'polar bear', 'beaver']","[0.04, 0.02, 0.02, 0.02, 0.02]",1.5000000000000009,0.7600000000000001,0.844,0.76,0.001,0.802,150,529
chihuahua,22,"['french bulldog', 'papillon', 'toy terrier', 'beagle', 'pomeranian']","[0.08, 0.04, 0.04, 0.04, 0.04]",1.5000000000000009,0.38,0.475,0.38,0.001,0.428,151,1090
japanese chin,6,"['pekingese', 'papillon', 'king charles spaniel', 'lhasa apso', 'clumber spaniel']","[0.1199999999999999, 0.0799999999999999, 0.0599999999999999, 0.0199999999999999, 0.0199999999999999]",0.351364184463153,0.6799999999999999,0.872,0.68,0.001,0.776,152,374
maltese,8,"['soft coated wheaten terrier', 'west highland white terrier', 'golden retriever', 'wire fox terrier', 'lhasa apso']","[0.08, 0.04, 0.04, 0.02, 0.02]",0.9128709291752768,0.74,0.462,0.74,0.002,0.601,153,1132
pekingese,9,"['golden retriever', 'japanese chin', 'maltese', 'shih tzu', 'papillon']","[0.04, 0.02, 0.02, 0.02, 0.02]",1.5000000000000009,0.8000000000000002,0.513,0.8,0.002,0.657,154,949
shih tzu,11,"['lhasa apso', 'pekingese', 'soft coated wheaten terrier', 'japanese chin', 'toy terrier']","[0.16, 0.1399999999999999, 0.04, 0.02, 0.02]",0.3989370954092974,0.5,0.543,0.5,0.001,0.522,155,499
king charles spaniel,12,"['clumber spaniel', 'brittany dog', 'papillon', 'welsh springer spaniel', 'pekingese']","[0.1, 0.06, 0.04, 0.04, 0.02]",0.7500308204401289,0.5999999999999999,0.811,0.6,0.001,0.706,156,402
papillon,7,"['shetland sheepdog', 'japanese chin', 'pekingese', 'clumber spaniel', 'st  bernard']","[0.12, 0.04, 0.04, 0.02, 0.02]",1.2864700617061366,0.7200000000000001,0.72,0.72,0.001,0.72,157,398
toy terrier,11,"['chihuahua', 'dobermann', 'boston terrier', 'ibizan hound', 'border terrier']","[0.1, 0.08, 0.06, 0.04, 0.02]",0.0,0.58,0.387,0.58,0.002,0.484,158,438
rhodesian ridgeback,13,"['vizsla', 'great dane', 'redbone coonhound', 'weimaraner', 'chesapeake bay retriever']","[0.1399999999999999, 0.06, 0.04, 0.04, 0.04]",1.3627927530355548,0.5000000000000001,0.455,0.5,0.001,0.478,159,361
afghan hound,11,"['cocker spaniel', 'sunglasses.1', 'irish wolfhound', 'scottish deerhound', 'soft coated wheaten terrier']","[0.04, 0.04, 0.02, 0.02, 0.02]",0.4082482904638644,0.7400000000000001,0.561,0.74,0.001,0.651,160,673
basset hound,9,"['beagle', 'flat coated retriever', 'golden retriever', 'vizsla', 'welsh springer spaniel']","[0.2, 0.02, 0.02, 0.02, 0.02]",1.5000000000000002,0.64,0.615,0.64,0.001,0.628,161,545
beagle,7,"['toy terrier', 'bluetick coonhound', 'english foxhound', 'golden retriever', 'labrador retriever']","[0.02, 0.02, 0.02, 0.02, 0.02]",0.0,0.86,0.291,0.86,0.003,0.576,162,785
bloodhound,23,"['basset hound', 'rhodesian ridgeback', 'vizsla', 'beagle', 'golden retriever']","[0.12, 0.08, 0.08, 0.06, 0.06]",0.9128709291752758,0.2,0.667,0.2,0.0,0.434,163,349
bluetick coonhound,17,"['german shorthaired pointer', 'beagle', 'basset hound', 'black and tan coonhound', 'english foxhound']","[0.1, 0.08, 0.02, 0.02, 0.02]",0.5071295169770311,0.52,0.765,0.52,0.001,0.643,164,330
black and tan coonhound,15,"['dobermann', 'toy terrier', 'rottweiler', 'miniature pinscher', 'entlebucher sennenhund']","[0.34, 0.04, 0.04, 0.04, 0.04]",1.4999999999999996,0.2999999999999999,0.577,0.3,0.001,0.438,165,367
treeing walker coonhound,11,"['beagle', 'basset hound', 'english foxhound', 'brittany dog', 'chihuahua']","[0.64, 0.1, 0.06, 0.04, 0.02]",1.4535640256745876,0.02,0.5,0.02,0.0,0.26,166,91
english foxhound,11,"['beagle', 'basset hound', 'brittany dog', 'great dane', 'rhodesian ridgeback']","[0.44, 0.04, 0.04, 0.04, 0.02]",1.4913123571012203,0.2999999999999999,0.714,0.3,0.0,0.507,167,352
redbone coonhound,19,"['vizsla', 'rhodesian ridgeback', 'dobermann', 'basset hound', 'bloodhound']","[0.2799999999999999, 0.12, 0.1, 0.06, 0.06]",1.208739128477586,0.0,0.0,0.0,0.0,0.0,168,76
borzoi,9,"['great pyrenees dog', 'saluki', 'scottish deerhound', 'sealyham terrier', 'briard']","[0.06, 0.02, 0.02, 0.02, 0.02]",1.5000000000000009,0.7799999999999999,0.684,0.78,0.001,0.732,169,525
irish wolfhound,20,"['scottish deerhound', 'borzoi', 'giant schnauzer', 'soft coated wheaten terrier', 'llama']","[0.2199999999999999, 0.0399999999999999, 0.0399999999999999, 0.0399999999999999, 0.0399999999999999]",1.5000000000000004,0.3199999999999999,0.34,0.32,0.001,0.33,170,426
italian greyhound,18,"['whippet', 'ibizan hound', 'dobermann', 'wallaby', 'toy terrier']","[0.06, 0.04, 0.04, 0.02, 0.02]",0.3436215967445453,0.5599999999999999,0.667,0.56,0.001,0.614,171,364
whippet,14,"['ibizan hound', 'saluki', 'toy terrier', 'italian greyhound', 'basenji']","[0.06, 0.06, 0.04, 0.04, 0.04]",0.4082482904638629,0.58,0.659,0.58,0.001,0.619,172,496
ibizan hound,20,"['whippet', 'shetland sheepdog', 'basenji', 'italian greyhound', 'american staffordshire terrier']","[0.06, 0.06, 0.06, 0.04, 0.04]",-0.4082482904638644,0.44,0.468,0.44,0.001,0.454,173,329
norwegian elkhound,14,"['german shepherd dog', 'siberian husky', 'shetland sheepdog', 'husky', 'keeshond']","[0.1399999999999999, 0.08, 0.04, 0.04, 0.04]",1.026999605698155,0.48,0.727,0.48,0.001,0.603,174,331
otterhound,21,"['soft coated wheaten terrier', 'irish wolfhound', 'airedale terrier', 'golden retriever', 'briard']","[0.1399999999999999, 0.1, 0.08, 0.06, 0.06]",0.7301958930821578,0.2,0.625,0.2,0.0,0.412,175,376
saluki,16,"['whippet', 'golden retriever', 'ibizan hound', 'afghan hound', 'borzoi']","[0.1, 0.08, 0.06, 0.04, 0.04]",0.3631734744194304,0.4400000000000001,0.71,0.44,0.001,0.575,176,405
scottish deerhound,11,"['irish wolfhound', 'afghan hound', 'giant schnauzer', 'flat coated retriever', 'chesapeake bay retriever']","[0.2, 0.02, 0.02, 0.02, 0.02]",1.5000000000000002,0.6,0.577,0.6,0.001,0.588,177,360
weimaraner,6,"['german shorthaired pointer', 'vizsla', 'staffordshire bull terrier', 'norwich terrier', 'dobermann']","[0.06, 0.04, 0.02, 0.02, 0.02]",0.8437499999999996,0.8199999999999998,0.641,0.82,0.001,0.73,178,774
staffordshire bull terrier,15,"['american staffordshire terrier', 'dobermann', 'boston terrier', 'boxer', 'bullmastiff']","[0.18, 0.1199999999999999, 0.0799999999999999, 0.0799999999999999, 0.0599999999999999]",0.8478566294318505,0.2599999999999999,0.52,0.26,0.001,0.39,179,378
american staffordshire terrier,22,"['boxer', 'staffordshire bull terrier', 'toy terrier', 'rhodesian ridgeback', 'beagle']","[0.08, 0.06, 0.04, 0.04, 0.04]",0.8437499999999998,0.36,0.462,0.36,0.001,0.411,180,412
bedlington terrier,15,"['toy poodle', 'irish wolfhound', 'standard poodle', 'afghan hound', 'kerry blue terrier']","[0.12, 0.04, 0.04, 0.02, 0.02]",1.2864700617061366,0.5599999999999999,0.757,0.56,0.001,0.659,181,332
border terrier,20,"['airedale terrier', 'irish terrier', 'german shepherd dog', 'wombat', 'toy terrier']","[0.06, 0.04, 0.04, 0.02, 0.02]",0.3436215967445453,0.52,0.684,0.52,0.001,0.602,182,384
kerry blue terrier,12,"['bouvier des flandres dog', 'giant schnauzer', 'toy poodle', 'miniature schnauzer', 'curly coated retriever']","[0.12, 0.1, 0.08, 0.06, 0.06]",0.3631734744194293,0.4,0.571,0.4,0.001,0.486,183,334
irish terrier,18,"['airedale terrier', 'border terrier', 'soft coated wheaten terrier', 'golden retriever', 'brown bear']","[0.18, 0.04, 0.04, 0.04, 0.04]",1.5000000000000004,0.4,0.588,0.4,0.001,0.494,184,365
norfolk terrier,22,"['australian terrier', 'norwich terrier', 'maltese', 'border terrier', 'yorkshire terrier']","[0.1399999999999999, 0.0799999999999999, 0.0399999999999999, 0.0399999999999999, 0.0399999999999999]",1.026999605698156,0.2399999999999999,0.6,0.24,0.0,0.42,185,337
norwich terrier,14,"['cairn terrier', 'australian terrier', 'west highland white terrier', 'australian silky terrier', 'lakeland terrier']","[0.0999999999999999, 0.0999999999999999, 0.0999999999999999, 0.0799999999999999, 0.0599999999999999]",-0.8437500000000014,0.3399999999999999,0.347,0.34,0.001,0.344,186,338
yorkshire terrier,15,"['australian silky terrier', 'australian terrier', 'maltese', 'norwich terrier', 'cairn terrier']","[0.18, 0.06, 0.04, 0.04, 0.04]",1.4286267334338287,0.4400000000000001,0.423,0.44,0.001,0.432,187,928
wire fox terrier,8,"['airedale terrier', 'bedlington terrier', 'standard poodle', 'lakeland terrier', 'toy poodle']","[0.1399999999999999, 0.04, 0.04, 0.02, 0.02]",1.3532751773025922,0.68,0.586,0.68,0.001,0.633,188,402
lakeland terrier,21,"['airedale terrier', 'wire fox terrier', 'irish terrier', 'giant schnauzer', 'golden retriever']","[0.2999999999999999, 0.16, 0.08, 0.04, 0.04]",0.8900474434838206,0.06,0.158,0.06,0.0,0.109,189,386
sealyham terrier,10,"['maltese', 'soft coated wheaten terrier', 'west highland white terrier', 'otterhound', 'golden retriever']","[0.08, 0.06, 0.04, 0.02, 0.02]",0.3631734744194302,0.68,0.85,0.68,0.001,0.765,190,524
airedale terrier,10,"['lakeland terrier', 'chihuahua', 'otterhound', 'bedlington terrier', 'irish terrier']","[0.1, 0.02, 0.02, 0.02, 0.02]",1.4999999999999996,0.7200000000000002,0.364,0.72,0.002,0.542,191,851
cairn terrier,19,"['norwich terrier', 'west highland white terrier', 'irish wolfhound', 'scottish terrier', 'australian silky terrier']","[0.18, 0.06, 0.04, 0.04, 0.04]",1.4286267334338287,0.2999999999999999,0.429,0.3,0.001,0.364,192,421
australian terrier,19,"['yorkshire terrier', 'norwich terrier', 'australian silky terrier', 'irish terrier', 'golden retriever']","[0.16, 0.1399999999999999, 0.08, 0.06, 0.04]",0.2436882573654888,0.24,0.343,0.24,0.001,0.292,193,393
dandie dinmont terrier,17,"['maltese', 'soft coated wheaten terrier', 'lhasa apso', 'shih tzu', 'cocker spaniel']","[0.2, 0.12, 0.06, 0.04, 0.04]",0.8340916669618887,0.2999999999999999,0.789,0.3,0.0,0.544,194,357
boston terrier,4,"['french bulldog', 'toy terrier', 'doormat', 'necklace']","[0.08, 0.02, 0.02, 0.02]",1.154700538379252,0.86,0.597,0.86,0.001,0.728,195,460
miniature schnauzer,14,"['standard schnauzer', 'lhasa apso', 'toy terrier', 'irish wolfhound', 'kerry blue terrier']","[0.16, 0.04, 0.02, 0.02, 0.02]",1.4286267334338292,0.5599999999999999,0.438,0.56,0.001,0.499,196,463
giant schnauzer,21,"['bouvier des flandres dog', 'miniature schnauzer', 'scottish terrier', 'wombat', 'kerry blue terrier']","[0.1199999999999999, 0.0799999999999999, 0.0799999999999999, 0.0399999999999999, 0.0399999999999999]",0.3436215967445462,0.2999999999999999,0.341,0.3,0.001,0.32,197,353
standard schnauzer,13,"['miniature schnauzer', 'irish wolfhound', 'scottish deerhound', 'giant schnauzer', 'maltese']","[0.3399999999999999, 0.0399999999999999, 0.0399999999999999, 0.0399999999999999, 0.0199999999999999]",1.484636529911901,0.36,0.667,0.36,0.001,0.514,198,382
scottish terrier,16,"['giant schnauzer', 'west highland white terrier', 'cocker spaniel', 'wire fox terrier', 'lakeland terrier']","[0.16, 0.1, 0.04, 0.02, 0.02]",0.7001217104245251,0.44,0.667,0.44,0.001,0.554,199,510
tibetan terrier,18,"['lhasa apso', 'shih tzu', 'irish wolfhound', 'soft coated wheaten terrier', 'briard']","[0.26, 0.08, 0.06, 0.06, 0.06]",1.464750214027571,0.1,0.385,0.1,0.0,0.242,200,387
australian silky terrier,17,"['yorkshire terrier', 'australian terrier', 'airedale terrier', 'shih tzu', 'cairn terrier']","[0.1399999999999999, 0.0799999999999999, 0.0599999999999999, 0.0399999999999999, 0.0399999999999999]",0.9704949588309456,0.3799999999999999,0.388,0.38,0.001,0.384,201,403
soft coated wheaten terrier,15,"['airedale terrier', 'afghan hound', 'lhasa apso', 'cocker spaniel', 'toy poodle']","[0.06, 0.04, 0.04, 0.04, 0.04]",1.5000000000000022,0.58,0.312,0.58,0.002,0.446,202,389
west highland white terrier,10,"['maltese', 'pekingese', 'shih tzu', 'airedale terrier', 'cairn terrier']","[0.06, 0.02, 0.02, 0.02, 0.02]",1.5000000000000009,0.7600000000000001,0.655,0.76,0.001,0.708,203,494
lhasa apso,13,"['shih tzu', 'maltese', 'soft coated wheaten terrier', 'pekingese', 'irish wolfhound']","[0.1399999999999999, 0.12, 0.06, 0.04, 0.02]",0.2436882573654876,0.4600000000000001,0.343,0.46,0.001,0.402,204,548
flat coated retriever,14,"['curly coated retriever', 'cocker spaniel', 'newfoundland dog', 'standard poodle', 'afghan hound']","[0.08, 0.04, 0.04, 0.04, 0.02]",0.8675276172357083,0.6000000000000001,0.357,0.6,0.002,0.478,205,379
curly coated retriever,8,"['standard poodle', 'flat coated retriever', 'toy poodle', 'wallaby', 'bouvier des flandres dog']","[0.1399999999999999, 0.1, 0.04, 0.02, 0.02]",0.5451388888888884,0.6200000000000001,0.633,0.62,0.001,0.626,206,374
golden retriever,4,"['beagle', 'cocker spaniel', 'collie', 'canoe']","[0.02, 0.02, 0.02, 0.02]",0.0,0.92,0.274,0.92,0.003,0.597,207,1026
labrador retriever,14,"['golden retriever', 'flat coated retriever', 'beagle', 'weimaraner', 'great pyrenees dog']","[0.3, 0.1399999999999999, 0.04, 0.04, 0.04]",1.0557230778614994,0.26,0.52,0.26,0.001,0.39,208,557
chesapeake bay retriever,19,"['vizsla', 'flat coated retriever', 'curly coated retriever', 'weimaraner', 'golden retriever']","[0.1, 0.08, 0.06, 0.04, 0.04]",0.3631734744194304,0.32,0.533,0.32,0.001,0.426,209,324
german shorthaired pointer,8,"['flat coated retriever', 'weimaraner', 'bluetick coonhound', 'american staffordshire terrier', 'boston terrier']","[0.06, 0.04, 0.02, 0.02, 0.02]",0.8437499999999996,0.7800000000000001,0.709,0.78,0.001,0.744,210,372
vizsla,11,"['rhodesian ridgeback', 'miniature pinscher', 'golden retriever', 'weimaraner', 'labrador retriever']","[0.12, 0.06, 0.04, 0.02, 0.02]",0.9704949588309452,0.62,0.449,0.62,0.001,0.534,211,410
english setter,17,"['clumber spaniel', 'borzoi', 'great pyrenees dog', 'brittany dog', 'weimaraner']","[0.18, 0.0799999999999999, 0.0799999999999999, 0.0599999999999999, 0.0399999999999999]",1.1427763502892974,0.2599999999999999,0.619,0.26,0.0,0.44,212,367
irish setter,10,"['cocker spaniel', 'golden retriever', 'welsh springer spaniel', 'sussex spaniel', 'tarantula']","[0.2, 0.06, 0.04, 0.04, 0.02]",1.3608927294433224,0.54,0.771,0.54,0.001,0.656,213,442
gordon setter,14,"['dobermann', 'border collie', 'flat coated retriever', 'cocker spaniel', 'rottweiler']","[0.1399999999999999, 0.0799999999999999, 0.0599999999999999, 0.0599999999999999, 0.0599999999999999]",1.2909944487358052,0.3799999999999999,0.864,0.38,0.0,0.622,214,348
brittany dog,18,"['clumber spaniel', 'beagle', 'english setter', 'welsh springer spaniel', 'sussex spaniel']","[0.1399999999999999, 0.08, 0.04, 0.04, 0.04]",1.026999605698155,0.4,0.392,0.4,0.001,0.396,215,353
clumber spaniel,5,"['golden retriever', 'great pyrenees dog', 'beagle', 'welsh springer spaniel', 'cocker spaniel']","[0.04, 0.04, 0.02, 0.02, 0.02]",0.4082482904638644,0.8600000000000001,0.43,0.86,0.002,0.645,216,359
english springer spaniel,14,"['clumber spaniel', 'english setter', 'cocker spaniel', 'brittany dog', 'welsh springer spaniel']","[0.16, 0.06, 0.06, 0.04, 0.04]",1.3532751773025935,0.4599999999999999,0.697,0.46,0.001,0.578,217,361
welsh springer spaniel,9,"['brittany dog', 'clumber spaniel', 'king charles spaniel', 'cocker spaniel', 'beagle']","[0.2199999999999999, 0.1999999999999999, 0.0799999999999999, 0.0399999999999999, 0.0199999999999999]",0.2688642587970912,0.36,0.562,0.36,0.001,0.461,218,353
cocker spaniel,8,"['golden retriever', 'english springer spaniel', 'clumber spaniel', 'airedale terrier', 'miniature schnauzer']","[0.1399999999999999, 0.1, 0.08, 0.02, 0.02]",0.1097086537308678,0.58,0.333,0.58,0.002,0.456,219,693
sussex spaniel,13,"['cocker spaniel', 'clumber spaniel', 'afghan hound', 'flat coated retriever', 'pig']","[0.18, 0.0999999999999999, 0.0399999999999999, 0.0399999999999999, 0.0399999999999999]",0.9736654935686996,0.4399999999999999,0.688,0.44,0.001,0.564,220,365
irish water spaniel,12,"['standard poodle', 'curly coated retriever', 'afghan hound', 'brittany dog', 'komondor']","[0.2799999999999999, 0.06, 0.04, 0.02, 0.02]",1.4185319810617565,0.44,0.846,0.44,0.001,0.643,221,350
kuvasz,8,"['great pyrenees dog', 'golden retriever', 'alaskan tundra wolf', 'borzoi', 'shetland sheepdog']","[0.68, 0.18, 0.04, 0.02, 0.02]",1.310999230734044,0.0,0.0,0.0,0.0,0.0,222,347
schipperke,21,"['flat coated retriever', 'soccer ball', 'wallaby', 'toy terrier', 'miniature schnauzer']","[0.04, 0.04, 0.02, 0.02, 0.02]",0.4082482904638644,0.54,0.482,0.54,0.001,0.511,223,339
groenendael dog,19,"['schipperke', 'flat coated retriever', 'tibetan mastiff', 'grey wolf', 'afghan hound']","[0.38, 0.1399999999999999, 0.04, 0.04, 0.02]",1.1842139801845646,0.1,0.714,0.1,0.0,0.407,224,62
malinois,11,"['german shepherd dog', 'shetland sheepdog', 'weimaraner', 'staffordshire bull terrier', 'lakeland terrier']","[0.16, 0.04, 0.02, 0.02, 0.02]",1.4286267334338292,0.62,0.674,0.62,0.001,0.647,225,471
briard,20,"['soft coated wheaten terrier', 'bouvier des flandres dog', 'afghan hound', 'shetland sheepdog', 'airedale terrier']","[0.1399999999999999, 0.1199999999999999, 0.0999999999999999, 0.0599999999999999, 0.0399999999999999]",-0.1579875514375958,0.2199999999999999,0.393,0.22,0.001,0.306,226,339
